,hhid,hhwgt,urban,inc_employ,inc_commerce,inc_subsist,inc_remit,inc_transfer,inc_gift,inc_rent,inc_total,food_cons,total_cons,poor_nat,poor_190,poor_320,poor_550,dep_water,dep_san,dep_ele,dep_enroll,dep_attain,hhsize,number_of_children,pcexp,pcinc,ispoor,hoh_mainactivity,hoh_education,hhinc_mainsource_all,hhinc_mainsource_wage_other,inc_nonwage,pcwgt,pov_line
75,01-17-73-09,125.11320495605469,0,8218.33203125,0.0,0.0,0.0,855.6704711914062,643.7335205078125,4643.89599609375,14361.6318359375,2519.143798828125,7145.29736328125,0,0,0,1,0,0,0,0,0,4,2,1786.3243408203125,3590.407958984375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,6143.299987792969,500.45281982421875,2179
76,01-18-32-74,137.8665771484375,1,18254.388671875,0.0,0.0,0.0,195.08436584472656,0.0,1655.870849609375,20105.341796875,1398.2342529296875,4569.35498046875,1,0,1,1,0,0,0,0,0,4,2,1142.3387451171875,5026.33544921875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,1850.9552154541016,551.46630859375,2179
77,01-20-97-13,64.515869140625,1,5588.07763671875,233.6153106689453,101.2332992553711,77.87176513671875,0.0,0.0,1846.249267578125,7847.04833984375,1132.5306396484375,5351.322265625,0,0,0,0,0,0,0,0,0,2,0,2675.6611328125,3923.524169921875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2258.96964263916,129.03173828125,2179
78,01-23-73-97,155.7424774169922,1,6705.6943359375,0.0,141.72662353515625,0.0,18738.283203125,202.4665985107422,2725.265869140625,28513.435546875,2645.631103515625,8709.4326171875,0,0,0,1,0,0,0,0,0,6,3,1451.5721028645833,4752.2392578125,0,Wage employment,Primary completion and below,inc_transfer,other,21807.742294311523,934.4548645019531,2179
79,01-24-39-62,60.08938980102539,0,8973.66796875,2198.77880859375,0.0,619.4840087890625,0.0,193.27899169921875,3373.142333984375,15358.3525390625,1921.05517578125,7198.72607421875,0,0,0,0,0,0,0,0,0,2,0,3599.363037109375,7679.17626953125,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,6384.684143066406,120.17877960205078,2179
80,01-27-29-22,111.50303649902344,1,4837.93896484375,1199.5068359375,2006.0697021484375,0.0,523.6156616210938,5866.0986328125,1580.078857421875,16013.30859375,6794.9931640625,10933.5419921875,0,0,0,0,0,0,0,0,0,4,1,2733.385498046875,4003.3271484375,0,Not working,At least some secondary completion,inc_gift,other,11175.369689941406,446.01214599609375,2179
81,01-31-11-07,196.72271728515625,1,43109.10546875,10043.357421875,0.0,0.0,1956.498046875,0.0,0.0,55108.9609375,7708.13037109375,25583.599609375,0,0,0,0,0,0,0,0,0,5,0,5116.719921875,11021.7921875,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_employ,inc_employ,11999.85546875,983.6135864257812,2179
82,01-31-33-65,152.6684112548828,1,14269.845703125,0.0,0.0,0.0,0.0,444.4141540527344,1704.5504150390625,16418.810546875,1980.4608154296875,4682.4345703125,1,0,0,1,0,0,1,0,0,3,0,1560.8115234375,5472.936848958333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,2148.964569091797,458.00523376464844,2179
83,01-31-57-99,78.09590911865234,0,0.0,15443.9306640625,0.0,0.0,0.0,0.0,1992.5606689453125,17436.490234375,151.15164184570312,3202.378662109375,1,0,0,1,0,0,0,0,0,2,0,1601.1893310546875,8718.2451171875,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,17436.491333007812,156.1918182373047,2179
84,01-34-61-85,188.69808959960938,1,31614.552734375,0.0,0.0,0.0,967.1673583984375,850.359619140625,4541.00830078125,37973.0859375,4799.26806640625,14679.8759765625,0,0,0,0,0,0,0,0,0,5,3,2935.9751953125,7594.6171875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,6358.5352783203125,943.4904479980469,2179
85,01-36-54-75,165.26766967773438,1,27070.263671875,0.0,0.0,382.6739501953125,316.85406494140625,1691.4189453125,0.0,29461.2109375,2358.8330078125,11840.7373046875,0,0,0,1,0,0,0,0,0,6,4,1973.4562174479167,4910.201822916667,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,2390.9469604492188,991.6060180664062,2179
86,01-36-57-19,94.83270263671875,1,24536.984375,0.0,575.16552734375,163.86480712890625,0.0,85.20970153808594,0.0,25361.2265625,3266.118408203125,6093.5859375,1,0,0,1,0,0,0,0,0,4,0,1523.396484375,6340.306640625,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,824.2400360107422,379.330810546875,2179
87,01-36-81-28,137.922607421875,0,4558.3125,0.0,0.0,815.8199462890625,5040.78857421875,275.74713134765625,1313.416259765625,12004.083984375,2186.66259765625,7403.6552734375,1,0,0,1,0,0,0,0,0,5,2,1480.7310546875,2400.816796875,0,Not working,At least some secondary completion,inc_transfer,other,7445.771911621094,689.613037109375,2179
88,01-39-17-33,109.25222778320312,0,0.0,10955.849609375,42.91557312011719,0.0,0.0,0.0,2115.7822265625,13114.5478515625,5138.92529296875,10327.1787109375,0,0,0,0,0,0,0,0,0,3,0,3442.3929036458335,4371.515950520833,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,13114.547409057617,327.7566833496094,2179
89,01-39-33-32,141.62255859375,1,2119.539794921875,4418.42529296875,360.3217468261719,1711.93603515625,3512.729248046875,296.73553466796875,1447.5736083984375,13867.2607421875,3079.659423828125,6934.25732421875,1,0,1,1,0,0,0,0,0,6,3,1155.7095540364583,2311.2101236979165,0,Wage employment,At least some secondary completion,inc_commerce,other,11747.721466064453,849.7353515625,2179
90,01-39-47-62,93.71298217773438,0,0.0,2078.811279296875,598.2445678710938,0.0,0.0,0.0,673.2850952148438,3350.3408203125,1239.9769287109375,2423.819580078125,1,0,0,1,0,0,0,0,0,2,0,1211.9097900390625,1675.17041015625,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,3350.3409423828125,187.42596435546875,2179
91,01-40-06-03,144.53884887695312,1,29759.443359375,0.0,44.450565338134766,0.0,879.2420043945312,0.0,4257.87841796875,34941.015625,3932.393310546875,12466.6240234375,0,0,0,0,0,0,0,0,0,5,1,2493.3248046875,6988.203125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,5181.570987701416,722.6942443847656,2179
92,01-41-01-87,61.81767272949219,0,0.0,12250.939453125,1993.8638916015625,0.0,1631.639892578125,705.064208984375,1821.0274658203125,18402.53515625,2511.27880859375,6578.11572265625,0,0,0,0,0,0,0,0,0,2,0,3289.057861328125,9201.267578125,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,18402.534912109375,123.63534545898438,2179
93,01-41-72-03,165.26766967773438,1,0.0,14449.767578125,0.0,0.0,3139.457275390625,1533.420654296875,4840.03515625,23962.681640625,7356.90966796875,21495.021484375,0,0,0,0,0,0,0,0,0,6,3,3582.5035807291665,3993.7802734375,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_commerce,other,23962.6806640625,991.6060180664062,2179
94,01-42-54-44,139.3259735107422,1,24510.466796875,0.0,0.0,0.0,1218.2386474609375,0.0,0.0,25728.705078125,1299.861572265625,7072.44580078125,0,0,0,1,0,0,0,0,0,4,2,1768.1114501953125,6432.17626953125,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1218.2386474609375,557.3038940429688,2179
95,01-43-84-07,157.1322021484375,1,21714.529296875,0.0,0.0,0.0,0.0,0.0,0.0,21714.529296875,3486.012939453125,8873.185546875,0,0,0,1,0,0,0,0,0,5,1,1774.637109375,4342.905859375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,0.0,785.6610107421875,2179
96,01-44-17-40,104.05015563964844,0,0.0,12039.5771484375,821.566162109375,0.0,0.0,0.0,1253.8641357421875,14115.005859375,6547.5146484375,10718.7490234375,0,0,0,0,0,0,0,0,0,4,0,2679.687255859375,3528.75146484375,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,14115.007446289062,416.20062255859375,2179
97,01-45-58-97,100.80833435058594,0,6363.3955078125,8686.8505859375,0.0,0.0,498.4659729003906,0.0,2278.78662109375,17827.5,2645.4755859375,7654.51708984375,0,0,0,0,0,0,0,0,0,3,1,2551.5056966145835,5942.5,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,11464.10317993164,302.4250030517578,2179
98,01-46-17-86,138.3738250732422,1,17918.291015625,2239.786376953125,0.0,0.0,0.0,0.0,9371.259765625,29529.337890625,6429.03173828125,16391.12109375,0,0,0,0,0,0,0,0,0,4,0,4097.7802734375,7382.33447265625,0,Not working,Primary completion and below,inc_employ,inc_employ,11611.046142578125,553.4953002929688,2179
99,01-47-42-35,79.73370361328125,1,18922.798828125,0.0,497.47613525390625,0.0,0.0,0.0,0.0,19420.275390625,3417.26318359375,7381.77099609375,0,0,0,0,0,0,0,0,0,3,0,2460.59033203125,6473.425130208333,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,497.47613525390625,239.20111083984375,2179
100,01-53-14-60,105.19375610351562,1,14948.1162109375,0.0,349.63946533203125,0.0,1283.066162109375,0.0,3360.326904296875,19941.1484375,4569.58251953125,9348.7666015625,0,0,0,1,0,0,0,0,0,5,1,1869.7533203125,3988.2296875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4993.032531738281,525.9687805175781,2179
101,01-53-33-83,191.42579650878906,0,5091.85498046875,4353.90478515625,553.4625244140625,0.0,1841.3272705078125,276.73126220703125,3220.91259765625,15338.1943359375,6164.28125,13518.1064453125,0,0,0,1,0,0,0,0,0,7,1,1931.1580636160713,2191.1706194196427,0,Not working,Post-secondary/tertiary and above,inc_employ,inc_employ,10246.338439941406,1339.9805755615234,2179
102,01-53-80-53,226.2957305908203,0,0.0,18514.6953125,2600.062744140625,0.0,1132.770751953125,115.0470199584961,801.0638427734375,23163.640625,4655.6943359375,8064.1171875,1,0,1,1,0,1,0,0,0,7,2,1152.0167410714287,3309.0915178571427,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,23163.639671325684,1584.0701141357422,2179
103,01-54-62-38,161.17506408691406,0,0.0,2753.824951171875,1687.174072265625,405.5706787109375,1340.816650390625,0.0,768.9784545898438,6956.365234375,2821.587646484375,5707.76171875,1,0,1,1,0,0,0,0,0,5,3,1141.55234375,1391.273046875,1,Self employment/subsistence,At least some secondary completion,inc_commerce,other,6956.364807128906,805.8753204345703,2179
104,01-56-08-46,127.33262634277344,0,0.0,12347.0751953125,1226.21826171875,0.0,1142.2694091796875,0.0,860.525634765625,15576.087890625,2006.0931396484375,7625.82080078125,0,0,0,1,1,0,0,0,0,4,1,1906.4552001953125,3894.02197265625,0,Not working,Primary completion and below,inc_commerce,other,15576.088500976562,509.33050537109375,2179
105,01-58-19-91,100.56744384765625,1,16625.265625,0.0,0.0,0.0,0.0,4728.07373046875,0.0,21353.33984375,6178.12939453125,12106.8779296875,0,0,0,0,0,0,0,0,0,3,1,4035.6259765625,7117.779947916667,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4728.07373046875,301.70233154296875,2179
106,01-59-74-13,61.67169189453125,0,0.0,4096.26416015625,168.71739196777344,0.0,0.0,0.0,4693.55615234375,8958.5380859375,1961.564697265625,6867.564453125,0,0,0,0,0,0,0,0,1,2,0,3433.7822265625,4479.26904296875,0,Self employment/subsistence,Primary completion and below,inc_rent,other,8958.537704467773,123.3433837890625,2179
107,01-59-75-11,80.07515716552734,0,0.0,10060.3818359375,118.89541625976562,0.0,0.0,0.0,1841.1217041015625,12020.3984375,2615.072998046875,8296.044921875,0,0,0,0,0,0,0,0,0,2,0,4148.0224609375,6010.19921875,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,12020.398956298828,160.1503143310547,2179
108,01-60-46-85,315.3865661621094,1,13777.0078125,0.0,0.0,0.0,1454.330322265625,0.0,2602.461181640625,17833.80078125,2688.000244140625,9438.9462890625,1,0,0,1,0,0,0,0,0,7,3,1348.4208984375,2547.6858258928573,0,Not working,At least some secondary completion,inc_employ,inc_employ,4056.79150390625,2207.7059631347656,2179
109,01-61-96-44,167.17543029785156,1,20708.75,0.0,0.0,0.0,617.9273071289062,0.0,2501.0205078125,23827.697265625,5425.8095703125,13132.7841796875,0,0,0,0,0,0,0,0,0,5,2,2626.5568359375,4765.539453125,0,Wage employment,Primary completion and below,inc_employ,inc_employ,3118.9478149414062,835.8771514892578,2179
110,01-67-28-52,133.93121337890625,1,16764.234375,0.0,0.0,0.0,2002.0831298828125,0.0,5642.86669921875,24409.18359375,2207.69580078125,13031.216796875,0,0,0,1,0,0,0,0,0,7,4,1861.6023995535713,3487.0262276785716,0,Self employment/subsistence,At least some secondary completion,inc_employ,inc_employ,7644.9498291015625,937.5184936523438,2179
111,01-69-04-86,115.04220581054688,1,0.0,0.0,0.0,0.0,0.0,0.0,5562.048828125,5562.048828125,5068.84619140625,8899.5849609375,0,0,0,1,0,0,0,0,0,5,0,1779.9169921875,1112.409765625,1,Not working,At least some secondary completion,inc_rent,other,5562.048828125,575.2110290527344,2179
112,01-69-25-23,209.49880981445312,1,21291.978515625,0.0,0.0,305.3738098144531,421.7066955566406,0.0,3744.38134765625,25763.44140625,4368.88525390625,9515.5068359375,1,0,0,1,0,0,0,0,0,7,3,1359.358119419643,3680.491629464286,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,4471.461853027344,1466.4916687011719,2179
113,01-69-89-25,24.03566551208496,1,0.0,0.0,0.0,1898.494873046875,87.01435089111328,0.0,8005.82568359375,9991.3349609375,202.7095489501953,5537.2431640625,0,0,0,0,0,0,0,0,0,1,0,5537.2431640625,9991.3349609375,0,Self employment/subsistence,At least some secondary completion,inc_rent,other,9991.334907531738,24.03566551208496,2179
114,01-70-81-39,166.16995239257812,0,5710.08740234375,0.0,0.0,0.0,168.87474060058594,190.90187072753906,0.0,6069.8642578125,3211.81787109375,7625.173828125,0,0,0,1,0,0,0,0,0,5,3,1525.034765625,1213.9728515625,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,359.776611328125,830.8497619628906,2179
115,01-73-36-76,88.28248596191406,0,11513.1748046875,0.0,0.0,0.0,990.359375,0.0,2320.939453125,14824.47265625,3608.98486328125,8019.70068359375,0,0,0,0,0,0,0,0,0,3,0,2673.2335611979165,4941.490885416667,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,3311.298828125,264.8474578857422,2179
116,01-75-76-22,69.45846557617188,0,0.0,8435.578125,106.05660247802734,81.58199310302734,2741.155029296875,0.0,1409.6697998046875,12774.0419921875,1661.0582275390625,6232.1748046875,0,0,0,0,0,0,0,0,1,2,0,3116.08740234375,6387.02099609375,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,12774.041549682617,138.91693115234375,2179
117,01-78-53-26,156.1266632080078,1,11062.5732421875,0.0,0.0,0.0,751.4625244140625,0.0,0.0,11814.0361328125,6393.55810546875,13186.728515625,0,0,0,0,0,0,0,0,0,6,4,2197.7880859375,1969.0060221354167,1,Wage employment,At least some secondary completion,inc_employ,inc_employ,751.4625244140625,936.7599792480469,2179
118,01-80-43-58,296.2720031738281,1,31978.560546875,3342.84228515625,0.0,6882.32177734375,584.9973754882812,489.95574951171875,0.0,43278.6796875,5520.3623046875,14935.62109375,0,0,0,0,0,0,0,0,0,5,2,2987.12421875,8655.7359375,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,11300.1171875,1481.3600158691406,2179
119,01-83-30-66,80.89553833007812,1,7620.09716796875,3668.52294921875,2116.693603515625,1221.1693115234375,586.1613159179688,0.0,1647.404296875,16860.048828125,1722.531005859375,5945.33544921875,0,0,0,1,0,0,0,0,0,3,0,1981.7784830729167,5620.016276041667,0,Self employment/subsistence,Primary completion and below,inc_employ,inc_employ,9239.951477050781,242.68661499023438,2179
120,01-85-40-59,40.81884765625,0,8484.52734375,0.0,42.422637939453125,0.0,2447.4599609375,0.0,1034.1435546875,12008.5537109375,1240.013671875,3033.23681640625,1,0,0,1,0,0,0,0,0,2,0,1516.618408203125,6004.27685546875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3524.026153564453,81.6376953125,2179
121,01-86-73-29,173.9346923828125,0,4995.68994140625,0.0,466.6490173339844,0.0,838.6629028320312,1049.960205078125,438.11346435546875,7789.07568359375,3117.851806640625,5855.8857421875,1,0,0,1,0,0,0,0,0,5,2,1171.1771484375,1557.81513671875,1,Not working,Primary completion and below,inc_employ,inc_employ,2793.3855895996094,869.6734619140625,2179
122,01-90-20-76,173.31484985351562,0,0.0,1403.2645263671875,0.0,0.0,331.9723205566406,0.0,4653.00146484375,6388.23876953125,229.33352661132812,2117.9140625,1,1,1,1,0,0,1,0,0,5,3,423.5828125,1277.64775390625,1,Self employment/subsistence,At least some secondary completion,inc_rent,other,6388.238311767578,866.5742492675781,2179
123,01-91-03-58,76.38288116455078,0,14246.26953125,0.0,949.7513427734375,0.0,0.0,0.0,0.0,15196.021484375,4613.82080078125,6636.8857421875,0,0,0,0,0,0,0,0,1,2,0,3318.44287109375,7598.0107421875,0,Wage employment,Primary completion and below,inc_employ,inc_employ,949.7513427734375,152.76576232910156,2179
124,01-91-95-53,81.78936767578125,0,0.0,1936.2877197265625,757.4474487304688,1765.61181640625,0.0,2111.671630859375,1269.125244140625,7840.14404296875,2410.8251953125,4354.96240234375,0,0,0,0,0,0,0,0,0,2,0,2177.481201171875,3920.072021484375,0,Self employment/subsistence,At least some secondary completion,inc_gift,other,7840.143859863281,163.5787353515625,2179
125,01-96-06-36,315.2755126953125,0,20937.890625,0.0,0.0,312.6178283691406,485.3391418457031,0.0,2286.087158203125,24021.935546875,6901.78271484375,15747.474609375,0,0,0,1,0,0,0,0,0,11,4,1431.5886008522727,2183.812322443182,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_employ,inc_employ,3084.0441284179688,3468.0306396484375,2179
126,01-99-80-28,64.70077514648438,0,0.0,2274.583984375,0.0,533.6267700195312,1000.5502319335938,0.0,1013.3163452148438,4822.0771484375,513.6367797851562,1804.1832275390625,1,0,1,1,0,0,0,0,1,2,0,902.0916137695312,2411.03857421875,0,Self employment/subsistence,Primary completion and below,inc_commerce,other,4822.077331542969,129.40155029296875,2179
127,02-00-06-42,95.97575378417969,1,10974.56640625,0.0,0.0,0.0,282.401123046875,1234.021728515625,2330.536865234375,14821.5263671875,3099.245361328125,8249.193359375,0,0,0,0,0,0,0,0,0,4,2,2062.29833984375,3705.381591796875,0,Wage employment,At least some secondary completion,inc_employ,inc_employ,3846.959716796875,383.90301513671875,2179
128,02-00-23-16,153.05929565429688,1,12150.9033203125,0.0,404.74609375,1638.648193359375,4167.9013671875,894.701904296875,2375.82763671875,21632.728515625,4558.080078125,12276.1650390625,0,0,0,0,0,0,0,0,0,6,1,2046.0275065104167,3605.4547526041665,0,Not working,Post-secondary/tertiary and above,inc_employ,inc_employ,9481.8251953125,918.3557739257812,2179
129,02-03-28-57,282.2816467285156,0,5091.85498046875,12088.189453125,4095.622314453125,425.74041748046875,2087.547119140625,996.2325439453125,905.9888916015625,25691.173828125,6213.060546875,10696.6904296875,1,0,0,1,0,0,0,0,1,9,5,1188.5211588541667,2854.5748697916665,0,Not working,Primary completion and below,inc_commerce,other,20599.320739746094,2540.5348205566406,2179
130,02-06-16-59,67.37317657470703,1,25898.6953125,0.0,0.0,0.0,0.0,0.0,0.0,25898.6953125,4152.12939453125,9032.7177734375,0,0,0,0,0,0,0,0,0,2,0,4516.35888671875,12949.34765625,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,0.0,134.74635314941406,2179
131,02-06-52-15,96.99858093261719,0,0.0,2393.368408203125,5493.193359375,0.0,396.1437072753906,278.95123291015625,2119.4580078125,10681.1142578125,6762.85009765625,10864.9189453125,0,0,0,0,0,0,0,0,0,4,1,2716.229736328125,2670.278564453125,0,Self employment/subsistence,Post-secondary/tertiary and above,inc_subsist,other,10681.114715576172,387.99432373046875,2179
132,02-07-10-67,63.449462890625,1,17209.662109375,0.0,0.0,0.0,0.0,0.0,1436.2774658203125,18645.9375,4360.41748046875,8607.025390625,0,0,0,0,0,0,0,0,0,2,0,4303.5126953125,9322.96875,0,Wage employment,Post-secondary/tertiary and above,inc_employ,inc_employ,1436.2774658203125,126.89892578125,2179
133,02-07-81-60,217.70147705078125,0,0.0,8567.130859375,41.69700622558594,0.0,2832.99072265625,0.0,2054.012451171875,13495.830078125,651.0988159179688,4846.57568359375,1,0,1,1,0,0,0,0,0,6,4,807.7626139322916,2249.3050130208335,0,Self employment/subsistence,At least some secondary completion,inc_commerce,other,13495.831039428711,1306.2088623046875,2179
